elapsed_s,VFD_MODE_3_FIBERS,VFD_MODE_4_FIBERS,VFD_TOTAL_VERTICES,VFDP_STALL_CYCLES_VFD,VFDP_STALL_CYCLES_VFD_INDEX,VFDP_STALL_CYCLES_VFD_PROG,VFDP_STARVE_CYCLES_PC,VFDP_VS_STAGE_WAVES
0.499385,0,0,0,30,30,0,1431,0
0.500883,0,0,0,0,0,0,0,0
0.502258,0,0,0,0,0,0,0,0
0.503619,0,0,0,0,0,0,0,0
0.504978,0,0,0,0,0,0,0,0
0.506357,0,0,0,0,0,0,0,0
0.507722,0,0,0,0,0,0,0,0
0.509083,0,0,0,0,0,0,0,0
0.510463,0,0,0,120,120,0,236346,0
0.511907,0,0,0,0,0,0,0,0
0.513327,0,0,0,0,0,0,0,0
0.514737,0,0,0,0,0,0,0,0
0.516146,0,0,0,0,0,0,0,0
0.517570,0,0,0,0,0,0,0,0
0.518978,0,0,0,0,0,0,0,0
0.520385,0,0,0,0,0,0,0,0
0.521795,0,0,0,0,0,0,0,0
0.523201,0,0,0,0,0,0,0,0
0.525124,0,0,0,0,0,0,0,0
0.526576,0,0,0,0,0,0,0,0
0.531059,0,0,0,0,0,0,0,0
0.532568,0,0,0,0,0,0,0,0
0.533971,0,0,0,0,0,0,0,0
0.535436,0,0,0,0,0,0,0,0
0.537077,0,0,0,0,0,0,0,0
0.538495,0,0,0,0,0,0,0,0
0.539903,0,0,0,0,0,0,0,0
0.541311,0,0,0,0,0,0,0,0
0.542764,0,0,0,0,0,0,0,0
0.544172,0,0,0,0,0,0,0,0
0.545574,0,0,0,0,0,0,0,0
0.546975,0,0,0,0,0,0,0,0
0.548378,0,0,0,0,0,0,0,0
0.549804,0,0,0,0,0,0,0,0
0.551210,0,0,0,0,0,0,0,0
0.552619,0,0,0,0,0,0,0,0
0.554026,0,0,0,0,0,0,0,0
0.555434,0,0,0,0,0,0,0,0
0.556842,0,0,0,0,0,0,0,0
0.558247,0,0,0,0,0,0,0,0
0.559655,0,0,0,0,0,0,0,0
0.561072,0,0,0,0,0,0,0,0
0.562478,0,0,0,0,0,0,0,0
0.563886,0,0,0,0,0,0,0,0
0.565292,0,0,0,0,0,0,0,0
0.566698,0,0,0,0,0,0,0,0
0.568316,0,0,0,0,0,0,0,0
