elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.223151,0,0,104,0
0.224667,0,0,104,0
0.226259,0,0,104,0
0.227822,0,0,104,0
0.229368,0,0,104,0
0.230919,0,0,104,0
0.232468,0,0,104,0
0.234057,0,0,104,0
0.235609,0,0,104,0
0.237156,0,0,104,0
0.238719,0,0,104,0
0.240268,0,0,104,0
0.241816,0,0,104,0
0.243382,0,0,104,0
0.244902,0,0,104,0
0.246451,0,0,104,0
0.248001,0,0,104,0
0.249560,0,0,104,0
0.251108,0,0,104,0
0.252535,0,0,104,0
0.254061,0,0,104,0
0.255616,0,0,104,0
0.257165,0,0,104,0
0.258690,0,0,104,0
0.260106,0,0,104,0
0.261509,0,0,104,0
0.262912,0,0,104,0
0.264303,0,0,104,0
0.265690,0,0,104,0
0.267116,0,0,104,0
0.268502,0,0,104,0
0.269887,0,0,104,0
0.271471,0,0,104,0
0.273020,0,0,104,0
0.274613,0,0,104,0
0.276154,0,0,104,0
0.277694,0,0,104,0
0.279111,0,0,104,0
0.280632,0,0,104,0
0.282240,0,0,104,0
0.283793,0,0,104,0
0.285216,0,0,104,0
0.286681,0,0,104,0
0.288063,0,0,104,0
0.289442,0,0,104,0
0.290815,0,0,104,0
0.292178,0,0,104,0
0.293533,0,0,104,0
0.294887,0,0,104,0
0.296241,0,0,104,0
0.297595,0,0,104,0
0.298944,0,0,104,0
0.300283,0,0,104,0
0.301622,0,0,104,0
0.302966,0,0,104,0
0.304305,0,0,104,0
0.305643,0,0,104,0
0.307002,0,0,104,0
0.308317,0,0,104,0
0.309728,0,0,104,0
0.311139,0,0,104,0
0.312551,0,0,104,0
0.313977,0,0,104,0
0.315444,0,0,104,0
0.316874,0,0,104,0
0.318273,0,0,104,0
0.319763,0,0,104,0
0.321376,0,0,104,0
