elapsed_s,CP_SQE_SYNC_STALL,CP_SQE_PM4_WFI_STALL,CP_SQE_SYS_WFI_STALL,CP_WAIT_ON_OTHER_PIPE,CP_OUTPUT_BLOCKED,CP_SQE_T4_EXEC,CP_SQE_LOAD_STATE_EXEC,CP_SQE_SAVE_SDS_STATE,CP_SQE_DRAW_EXEC,CP_SQE_CTXT_REG_BUNCH_EXEC,CP_SQE_EXEC_PROFILED,CP_MEMORY_POOL_EMPTY,CP_MEMORY_POOL_SYNC_STALL,CP_MEMORY_POOL_ABOVE_THRESH
0.203290,0,0,0,0,0,0,0,0,0,0,437793,437587,0,0
0.204638,0,0,0,0,0,0,0,0,0,0,443307,443115,0,0
0.205967,0,0,0,0,0,0,0,0,0,0,527696,526881,0,0
0.207369,0,0,0,0,0,0,0,0,0,0,525966,525790,0,0
0.208769,0,0,0,0,0,0,0,0,0,0,415647,415426,0,0
0.210061,0,0,0,0,0,0,0,0,0,0,415746,415541,0,0
0.211352,0,0,0,0,0,0,0,0,0,0,523367,524981,0,0
0.212755,0,0,0,0,0,0,0,0,0,0,423467,421506,0,0
0.214084,0,0,0,0,0,0,0,0,0,0,472243,473309,0,0
0.215489,0,0,0,0,0,0,0,0,0,0,471455,471267,0,0
0.216883,0,0,0,0,0,0,0,0,0,0,481206,481190,0,0
0.218285,0,0,0,0,0,0,0,0,0,0,478073,477830,0,0
0.219681,0,0,0,0,0,0,0,0,0,0,473441,473142,0,0
0.221092,0,0,0,0,0,0,0,0,0,0,488019,487795,0,0
0.224057,0,0,0,0,0,0,0,0,0,0,514846,514657,0,0
0.225579,0,0,0,0,0,0,0,0,0,0,507549,507456,0,0
0.227342,0,0,0,0,0,0,0,0,0,0,486087,486015,0,0
0.228823,0,0,0,0,0,0,0,0,0,0,527196,526785,0,0
0.230313,0,0,0,0,0,0,0,0,0,0,454410,454343,0,0
0.231754,0,0,0,0,0,0,0,0,0,0,462729,462404,0,0
0.233194,0,0,0,0,0,0,0,0,0,0,454298,454155,0,0
0.234788,0,0,0,0,0,0,0,0,0,0,580257,582821,0,0
0.236261,767,14,352,0,0,0,0,0,0,0,864639,881884,555,534
0.237668,0,0,0,0,0,0,0,0,0,0,416989,416777,0,0
0.239036,0,0,0,0,0,0,0,0,0,0,474419,481764,0,0
0.240443,0,0,0,0,0,0,0,0,0,0,479923,473528,0,0
0.241839,0,0,0,0,0,0,0,0,0,0,541669,541475,0,0
0.243296,0,0,0,0,0,0,0,0,0,0,473852,473661,0,0
0.244693,0,0,0,0,0,0,0,0,0,0,507456,507599,0,0
0.246109,766,14,120737,0,0,157,0,15,0,18,682978,698074,113064,113112
0.247382,0,0,0,0,0,0,0,0,0,0,475202,477713,0,0
0.248780,0,0,0,0,0,0,0,0,0,0,471169,469481,0,0
0.250178,0,0,0,0,0,0,0,0,0,0,481064,481048,0,0
0.251578,0,0,0,0,0,0,0,0,0,0,479660,479406,0,0
0.252997,0,0,0,0,0,0,0,0,0,0,486853,486820,0,0
0.254480,0,0,0,0,0,0,0,0,0,0,504157,503757,0,0
0.255944,0,0,0,0,0,0,0,0,0,0,474199,474174,0,0
0.257400,0,0,0,0,0,0,0,0,0,0,473771,473526,0,0
0.258846,0,0,0,0,0,0,0,0,0,0,466009,465850,0,0
0.260290,0,0,0,0,0,0,0,0,0,0,452241,451844,0,0
0.261745,0,0,0,0,0,0,0,0,0,0,588551,588282,0,0
0.263294,0,0,0,0,0,0,0,0,0,0,570977,570785,0,0
0.264831,0,0,0,0,0,0,0,0,0,0,450780,450600,0,0
0.270129,0,0,0,0,0,0,0,0,0,0,505920,505712,0,0
0.271624,0,0,0,0,0,0,0,0,0,0,471153,470949,0,0
0.273024,0,0,0,0,0,0,0,0,0,0,468719,468554,0,0
0.274462,0,0,0,0,0,0,0,0,0,0,455918,455694,0,0
