elapsed_s,HLSQ_BV_CTXT_BUF_FULL_BLOCK_CPI,HLSQ_VS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_FS_CONST_BUF_FULL_BLOCK_CPI,HLSQ_BV_CONST_BUF_FULL_BLOCK_CPI,HLSQ_VS_INS_BUF_FULL_BLOCK_CPI,HLSQ_FS_INS_BUF_FULL_BLOCK_CPI
0.968799,0,0,0,0,0,0
0.970091,0,0,0,0,0,0
0.971660,0,0,0,0,0,0
0.973240,0,0,0,0,0,0
0.974945,0,0,0,0,0,0
0.976239,0,0,0,0,0,0
0.977530,0,0,0,0,0,0
0.978816,0,0,0,0,0,0
0.980102,0,0,0,0,0,0
0.981438,0,0,0,0,0,0
0.982722,0,0,0,0,0,0
0.984005,0,0,0,0,0,0
0.985290,0,0,0,0,0,0
0.986578,0,0,0,0,0,0
0.987861,0,0,0,0,0,0
0.989191,0,0,0,0,0,0
0.990556,0,0,0,0,0,0
0.991840,0,0,0,0,0,0
0.993125,0,0,0,0,0,0
0.994412,0,0,0,0,0,0
0.995697,0,0,0,0,0,0
0.997203,0,0,0,0,0,0
0.998640,0,0,0,0,0,0
1.000089,0,0,0,0,0,0
1.001428,0,0,0,0,0,0
1.005064,0,0,0,0,0,0
1.006444,0,0,0,0,0,0
1.007702,0,0,0,0,0,0
