elapsed_s,HLSQ_L2STC_REQ_INS_HLSQ,HLSQ_L2STC_REQ_INS_HLSQ_HIT,HLSQ_L2STC_REQ_INS_SP,HLSQ_L2STC_REQ_INS_SP_HIT,HLSQ_L2STC_REQ_UCHE,HLSQ_L2STC_LATENCY_CYCLES
0.067598,0,0,0,0,0,0
0.068855,0,0,0,0,0,0
0.070072,0,0,0,0,0,0
0.071320,0,0,0,0,0,0
0.072666,0,0,0,0,0,0
0.073770,0,0,0,0,0,0
0.074972,0,0,0,0,0,0
0.076207,0,0,0,0,0,0
0.077396,0,0,0,0,0,0
0.078591,0,0,0,0,0,0
0.079780,0,0,0,0,0,0
0.081019,0,0,0,0,0,0
0.082206,0,0,0,0,0,0
0.083396,0,0,0,0,0,0
0.084584,0,0,0,0,0,0
0.085771,0,0,0,0,0,0
0.086957,0,0,0,0,0,0
0.088142,0,0,0,0,0,0
0.089378,0,0,0,0,0,0
0.090564,0,0,0,0,0,0
0.091773,0,0,0,0,0,0
0.093010,0,0,0,0,0,0
0.094313,0,0,0,0,0,0
0.095514,0,0,0,0,0,0
0.096808,0,0,0,0,0,0
0.098031,0,0,0,0,0,0
0.099654,0,0,0,0,0,0
0.100845,0,0,0,0,0,0
0.102024,0,0,0,0,0,0
0.103208,0,0,0,0,0,0
0.104378,0,0,0,0,0,0
0.105711,0,0,0,0,0,0
0.107023,0,0,0,0,0,0
0.108315,0,0,0,0,0,0
0.109956,0,0,0,0,0,0
0.111249,0,0,0,0,0,0
0.112549,0,0,0,0,0,0
0.114122,0,0,0,0,0,0
0.116001,0,0,0,0,0,0
0.117345,0,0,0,0,0,0
0.119046,0,0,0,0,0,0
0.120340,0,0,0,0,0,0
0.121784,0,0,0,0,0,0
0.123018,0,0,0,0,0,0
0.124155,0,0,0,0,0,0
0.125352,0,0,0,0,0,0
0.126527,0,0,0,0,0,0
0.127696,0,0,0,0,0,0
0.128861,0,0,0,0,0,0
0.130220,0,0,0,0,0,0
0.131393,0,0,0,0,0,0
0.132895,0,0,0,0,0,0
0.134068,0,0,0,0,0,0
0.135246,0,0,0,0,0,0
0.136600,0,0,0,0,0,0
0.137964,0,0,0,0,0,0
0.139142,0,0,0,0,0,0
