elapsed_s,RBBM_US_VSC_BUSY,RBBM_US_UCHE_BUSY,RBBM_US_HLSQ_BUSY,RBBM_S_HLSQ_BUSY
0.703298,0,0,104,0
0.704637,0,0,104,0
0.706031,0,0,104,0
0.707370,0,0,104,0
0.708707,0,0,104,0
0.710047,0,0,104,0
0.711399,0,0,104,0
0.712780,0,0,104,0
0.714177,0,0,104,0
0.715562,0,0,104,0
0.716949,0,0,104,0
0.718333,0,0,104,0
0.719846,0,0,104,0
0.721398,0,0,104,0
0.722948,0,0,104,0
0.724510,0,0,104,0
0.726061,0,0,104,0
0.727613,0,0,104,0
0.729166,0,0,104,0
0.730718,0,0,104,0
0.732267,0,0,104,0
0.733817,0,0,104,0
0.735381,0,0,104,0
0.737014,0,0,104,0
0.738397,0,0,104,0
0.739786,0,0,104,0
0.741305,0,0,104,0
0.742774,0,0,104,0
0.744180,0,0,104,0
0.745732,0,0,104,0
0.747282,0,0,104,0
0.748830,0,0,104,0
0.750385,0,0,104,0
0.751933,0,0,104,0
0.753484,0,0,104,0
0.755032,0,0,104,0
0.756591,0,0,104,0
0.758204,0,0,104,0
0.759797,0,0,104,0
0.761349,0,0,104,0
0.762898,0,0,104,0
0.764446,0,0,104,0
0.765995,0,0,104,0
0.767435,0,0,104,0
0.768957,0,0,104,0
0.770507,0,0,104,0
0.772054,0,0,104,0
0.773604,0,0,104,0
0.775197,0,0,104,0
0.776745,0,0,104,0
0.778318,0,0,104,0
0.779724,0,0,104,0
0.781114,0,0,104,0
0.782496,0,0,104,0
0.783875,0,0,104,0
0.785252,0,0,104,0
0.786630,0,0,104,0
0.788008,0,0,104,0
0.789397,0,0,104,0
0.790818,0,0,104,0
0.792197,0,0,104,0
0.793576,0,0,104,0
0.794955,0,0,104,0
0.796331,0,0,104,0
0.797708,0,0,104,0
0.799084,0,0,104,0
0.800470,0,0,104,0
0.801848,0,0,104,0
0.803226,0,0,104,0
0.804604,0,0,104,0
0.805981,0,0,104,0
0.807409,0,0,104,0
0.808764,0,0,104,0
0.810206,0,0,104,0
