elapsed_s,RB_C_WRITE,RB_TOTAL_PASS,RB_Z_PASS,RB_Z_FAIL,RB_S_FAIL,RB_BLENDED_FXP_COMPONENTS,RB_BLENDED_FP16_COMPONENTS,RB_PS_INVOCATIONS
0.871699,0,0,0,0,0,0,0,0
0.873240,0,0,0,0,0,0,0,0
0.874811,0,0,0,0,0,0,0,0
0.876381,0,0,0,0,0,0,0,0
0.877997,0,0,0,0,0,0,0,0
0.879583,0,0,0,0,0,0,0,0
0.881158,0,0,0,0,0,0,0,0
0.882730,0,0,0,0,0,0,0,0
0.884300,0,0,0,0,0,0,0,0
0.885766,0,0,0,0,0,0,0,0
0.887336,0,0,0,0,0,0,0,0
0.888967,0,0,0,0,0,0,0,0
0.890550,0,0,0,0,0,0,0,0
0.892121,0,0,0,0,0,0,0,0
0.893696,0,0,0,0,0,0,0,0
0.895268,0,0,0,0,0,0,0,0
0.896838,0,0,0,0,0,0,0,0
0.898415,0,0,0,0,0,0,0,0
0.899985,0,0,0,0,0,0,0,0
0.901573,0,0,0,0,0,0,0,0
0.903145,0,0,0,0,0,0,0,0
0.904716,0,0,0,0,0,0,0,0
0.906290,0,0,0,0,0,0,0,0
0.907861,0,0,0,0,0,0,0,0
0.909479,0,0,0,0,0,0,0,0
0.911051,0,0,0,0,0,0,0,0
0.912635,0,0,0,0,0,0,0,0
0.914211,0,0,0,0,0,0,0,0
0.915781,0,0,0,0,0,0,0,0
0.917354,0,0,0,0,0,0,0,0
0.918926,0,0,0,0,0,0,0,0
0.920495,0,0,0,0,0,0,0,0
0.922067,0,0,0,0,0,0,0,0
0.923651,0,0,0,0,0,0,0,0
0.925267,0,0,0,0,0,0,0,0
0.926839,0,0,0,0,0,0,0,0
0.928409,0,0,0,0,0,0,0,0
0.929981,0,0,0,0,0,0,0,0
0.931553,0,0,0,0,0,0,0,0
0.933129,0,0,0,0,0,0,0,0
0.934714,0,0,0,0,0,0,0,0
0.936285,0,0,0,0,0,0,0,0
0.937856,0,0,0,0,0,0,0,0
0.939429,0,0,0,0,0,0,0,0
0.941044,0,0,0,0,0,0,0,0
0.942618,0,0,0,0,0,0,0,0
0.944188,0,0,0,0,0,0,0,0
0.945644,0,0,0,0,0,0,0,0
0.947188,0,0,0,0,0,0,0,0
0.948759,0,0,0,0,0,0,0,0
0.950335,0,0,0,0,0,0,0,0
0.951905,0,0,0,0,0,0,0,0
0.953479,0,0,0,0,0,0,0,0
0.955052,0,0,0,0,0,0,0,0
0.956678,0,0,0,0,0,0,0,0
0.958255,0,0,0,0,0,0,0,0
0.959825,0,0,0,0,0,0,0,0
0.961399,0,0,0,0,0,0,0,0
