elapsed_s,HLSQ_SPTROC_STCHE_MISS_INC_VS,HLSQ_SPTROC_STCHE_MISS_INC_FS,HLSQ_SPTROC_STCHE_MISS_INC_BV,HLSQ_SPTROC_STCHE_MISS_INC_LPAC,HLSQ_VSBR_S2W_CYCLES_SP,HLSQ_FS_S2W_CYCLES_SP
0.848972,0,0,0,0,0,0
0.850534,0,0,0,0,0,0
0.851941,0,0,0,0,0,0
0.853470,0,0,0,0,0,0
0.855030,0,0,0,0,0,0
0.856588,0,0,0,0,0,0
0.858146,0,0,0,0,0,0
0.859706,0,0,0,0,0,0
0.861279,0,0,0,0,0,0
0.862839,0,0,0,0,0,0
0.864399,0,0,0,0,0,0
0.865956,0,0,0,0,0,0
0.867518,0,0,0,0,0,0
0.869078,0,0,0,0,0,0
0.870636,0,0,0,0,0,0
0.872213,0,0,0,0,0,0
0.873814,0,0,0,0,0,0
0.875375,0,0,0,0,0,0
0.876934,0,0,0,0,0,0
0.878490,0,0,0,0,0,0
0.880053,0,0,0,0,0,0
0.881611,0,0,0,0,0,0
0.883184,0,0,0,0,0,0
0.884743,0,0,0,0,0,0
0.886301,0,0,0,0,0,0
0.887861,0,0,0,0,0,0
0.889420,0,0,0,0,0,0
0.891023,0,0,0,0,0,0
0.892583,0,0,0,0,0,0
0.894154,0,0,0,0,0,0
0.895712,0,0,0,0,0,0
0.897271,0,0,0,0,0,0
0.898831,0,0,0,0,0,0
0.900390,0,0,0,0,0,0
0.901947,0,0,0,0,0,0
0.903507,0,0,0,0,0,0
0.905079,0,0,0,0,0,0
0.906680,0,0,0,0,0,0
0.908117,0,0,0,0,0,0
0.909518,0,0,0,0,0,0
0.911048,0,0,0,0,0,0
0.912607,0,0,0,0,0,0
0.914165,0,0,0,0,0,0
0.915735,0,0,0,0,0,0
0.917295,0,0,0,0,0,0
0.918855,0,0,0,0,0,0
0.920411,0,0,0,0,0,0
0.921967,0,0,0,0,0,0
0.923403,0,0,0,0,0,0
0.924941,0,0,0,0,0,0
0.926512,0,0,0,0,0,0
0.928079,0,0,0,0,0,0
0.929639,0,0,0,0,0,0
0.931202,0,0,0,0,0,0
0.932762,0,0,0,0,0,0
0.934321,0,0,0,0,0,0
0.935883,0,0,0,0,0,0
