elapsed_s,RBBM_S_RAS_BUSY
2.582333,0
2.583896,0
2.585458,0
2.587132,0
2.588667,0
2.590203,0
2.591638,0
2.593151,0
2.594764,0
2.596336,0
2.597915,0
2.599485,0
2.601044,0
2.602600,0
2.604026,0
2.605563,0
2.607132,0
2.608711,0
2.610326,0
2.611896,0
2.613462,0
2.615086,0
2.616650,0
2.618216,0
2.619797,0
2.621365,0
2.622930,0
2.624502,0
2.626117,0
2.627686,0
2.629253,0
2.630699,0
2.632099,0
2.633625,0
2.635224,0
2.636790,0
2.638355,0
2.639920,0
2.641498,0
2.643068,0
2.644633,0
2.646197,0
2.647765,0
2.649331,0
2.650895,0
2.652479,0
2.654043,0
2.655611,0
2.657178,0
2.658790,0
2.660361,0
2.661923,0
2.663505,0
2.665070,0
2.666633,0
2.668198,0
2.669764,0
2.671330,0
2.672896,0
2.674520,0
2.676087,0
2.677815,0
2.679382,0
2.680947,0
2.682346,0
2.683758,0
2.685169,0
2.686701,0
2.688349,0
2.689914,0
2.691531,0
2.693095,0
2.694529,0
2.695950,0
2.697482,0
2.699188,0
2.700743,0
2.702299,0
2.703725,0
2.705255,0
2.706696,0
2.708228,0
2.709794,0
2.711362,0
2.712929,0
2.714494,0
2.716061,0
2.717640,0
2.719208,0
2.720774,0
2.722388,0
2.723955,0
2.725521,0
2.727089,0
2.728669,0
2.730235,0
2.731803,0
2.733369,0
2.734934,0
2.736506,0
2.738118,0
2.739700,0
2.741266,0
2.747088,0
2.748474,0
2.750026,0
2.751452,0
2.752981,0
2.754587,0
2.756018,0
2.757421,0
2.758820,0
2.760248,0
2.761644,0
2.763043,0
2.764438,0
2.765835,0
2.767233,0
2.768630,0
2.770069,0
2.771488,0
2.772885,0
2.774280,0
2.775678,0
2.777074,0
2.778607,0
2.780175,0
2.781755,0
2.783323,0
2.784890,0
2.786504,0
2.788073,0
2.789641,0
2.791211,0
2.792660,0
2.794197,0
2.795691,0
2.797118,0
2.798519,0
2.799919,0
2.801317,0
2.802772,0
2.804171,0
2.805702,0
2.807271,0
2.808830,0
2.810387,0
2.811813,0
2.813403,0
2.814967,0
2.816538,0
2.818151,0
2.819719,0
2.821284,0
2.822848,0
2.824430,0
2.825994,0
2.827561,0
2.829127,0
2.830691,0
2.832330,0
2.833896,0
2.835527,0
2.837092,0
2.838656,0
2.840224,0
2.841789,0
2.843356,0
2.844922,0
2.846364,0
2.847763,0
2.849296,0
2.850860,0
2.852426,0
2.853990,0
2.855558,0
2.857138,0
2.858702,0
2.860320,0
2.861884,0
2.863450,0
2.865017,0
2.866630,0
2.868074,0
2.869610,0
2.871178,0
2.872744,0
2.874307,0
2.875875,0
2.877441,0
2.879018,0
2.880640,0
2.882123,0
2.883670,0
2.885237,0
2.886804,0
2.888371,0
2.889942,0
2.891462,0
2.893001,0
2.894568,0
2.896135,0
2.897705,0
2.899324,0
2.900771,0
2.902308,0
2.903878,0
2.905447,0
2.907013,0
2.908617,0
2.910182,0
2.911764,0
2.913323,0
2.914881,0
2.916511,0
2.918074,0
2.919642,0
2.921208,0
2.922786,0
2.924355,0
2.925918,0
2.927351,0
2.928890,0
2.930505,0
2.932074,0
2.933656,0
2.935226,0
2.936794,0
2.938361,0
2.939927,0
2.941496,0
2.943065,0
2.944647,0
2.946262,0
2.947832,0
2.949400,0
2.950967,0
2.952540,0
2.954108,0
2.955694,0
2.957262,0
2.958831,0
2.960403,0
2.961969,0
2.963538,0
2.965107,0
2.966687,0
2.968345,0
2.969913,0
2.971484,0
2.973054,0
2.974620,0
2.976188,0
2.977769,0
2.979388,0
2.980956,0
2.982523,0
2.984091,0
2.985658,0
2.987228,0
2.988810,0
2.990376,0
