elapsed_s,PC_US_STALL_CYCLES_UCHE0,PC_US_STALL_CYCLES_UCHE1,PC_US_UCHE_0_TRANS,PC_US_UCHE_1_TRANS,PC_US_BV_STALLED_BY_ATTR,PC_US_BV_STARVED_BY_RARB,PC_US_VPC_PRIM_COUNT_STALLS_BR,PC_US_VPC_PRIM_COUNT_STALLS_BV
1.059639,0,0,0,0,0,0,0,0
1.061140,0,0,0,0,0,0,0,0
1.062636,0,0,0,0,0,0,0,0
1.064190,0,0,0,0,0,0,0,0
1.065825,0,0,0,0,0,0,0,0
1.067327,0,0,0,0,0,0,0,0
1.068963,0,0,0,0,0,0,0,0
1.070528,0,0,0,0,0,0,0,0
1.072065,0,0,0,0,0,0,0,0
1.073696,0,0,0,0,0,0,0,0
1.075201,0,0,0,0,0,0,0,0
1.076736,0,0,0,0,0,0,0,0
1.078335,0,0,0,0,0,0,0,0
1.079838,0,0,0,0,0,0,0,0
1.081341,0,0,0,0,0,0,0,0
1.083131,0,0,0,0,0,0,0,0
1.084889,0,0,0,0,0,0,0,0
1.086422,0,0,0,0,0,0,0,0
1.087993,0,0,0,0,0,0,0,0
1.089499,0,0,0,0,0,0,0,0
1.091021,0,0,0,0,0,0,0,0
1.092556,0,0,0,0,0,0,0,0
1.094138,0,0,0,0,0,0,0,0
1.095699,0,0,0,0,0,0,0,0
1.097256,0,0,0,0,0,0,0,0
1.098822,0,0,0,0,0,0,0,0
1.100552,0,0,0,0,0,0,0,0
1.102106,0,0,0,0,0,0,0,0
1.103661,0,0,0,0,0,0,0,0
1.105215,0,0,0,0,0,0,0,0
1.106768,0,0,0,0,0,0,0,0
1.108477,0,0,0,0,0,0,0,0
1.110192,0,0,0,0,0,0,0,0
1.111935,0,0,0,0,0,0,0,0
1.113668,0,0,0,0,0,0,0,0
1.115562,0,0,0,0,0,0,0,0
1.117136,0,0,0,0,0,0,0,0
1.118852,0,0,0,0,0,0,0,0
1.120465,0,0,0,0,0,0,0,0
1.122023,0,0,0,0,0,0,0,0
1.123580,0,0,0,0,0,0,0,0
1.125134,0,0,0,0,0,0,0,0
1.126686,0,0,0,0,0,0,0,0
1.128315,0,0,0,0,0,0,0,0
1.130015,0,0,0,0,0,0,0,0
1.131769,0,0,0,0,0,0,0,0
1.133431,0,0,0,0,0,0,0,0
1.135001,0,0,0,0,0,0,0,0
1.136714,0,0,0,0,0,0,0,0
1.138453,0,0,0,0,0,0,0,0
1.140258,0,0,0,0,0,0,0,0
1.141869,0,0,0,0,0,0,0,0
1.143581,0,0,0,0,0,0,0,0
1.145323,0,0,0,0,0,0,0,0
1.147064,0,0,0,0,0,0,0,0
1.148873,0,0,0,0,0,0,0,0
1.150626,0,0,0,0,0,0,0,0
1.152191,0,0,0,0,0,0,0,0
1.153708,0,0,0,0,0,0,0,0
1.155313,0,0,0,0,0,0,0,0
1.156862,0,0,0,0,0,0,0,0
1.158276,0,0,0,0,0,0,0,0
1.159684,0,0,0,0,0,0,0,0
1.161095,0,0,0,0,0,0,0,0
1.162514,0,0,0,0,0,0,0,0
1.164071,0,0,0,0,0,0,0,0
1.167335,0,0,0,0,0,0,0,0
1.169178,0,0,0,0,0,0,0,0
1.171275,0,0,0,0,0,0,0,0
1.173065,0,0,0,0,0,0,0,0
1.174723,0,0,0,0,0,0,0,0
1.176479,0,0,0,0,0,0,0,0
1.178166,0,0,0,0,0,0,0,0
1.179765,0,0,0,0,0,0,0,0
1.181414,0,0,0,0,0,0,0,0
1.183180,0,0,0,0,0,0,0,0
1.184806,0,0,0,0,0,0,0,0
1.186394,0,0,0,0,0,0,0,0
1.188038,0,0,0,0,0,0,0,0
1.189610,0,0,0,0,0,0,0,0
1.191230,0,0,0,0,0,0,0,0
1.192728,0,0,0,0,0,0,0,0
1.194192,0,0,0,0,0,0,0,0
1.195626,0,0,0,0,0,0,0,0
1.197075,0,0,0,0,0,0,0,0
1.198653,0,0,0,0,0,0,0,0
1.200360,0,0,0,0,0,0,0,0
1.201966,0,0,0,0,0,0,0,0
1.203548,0,0,0,0,0,0,0,0
1.205203,0,0,0,0,0,0,0,0
1.418348,0,0,0,0,0,0,0,0
1.425326,0,0,0,0,0,0,0,0
1.426809,0,0,0,0,0,0,0,0
1.428177,0,0,0,0,0,0,0,0
1.429593,0,0,0,0,0,0,0,0
1.431055,0,0,0,0,0,0,0,0
1.432522,0,0,0,0,0,0,0,0
1.434018,0,0,0,0,0,0,0,0
1.435669,0,0,0,0,0,0,0,0
1.437365,0,0,0,0,0,0,0,0
1.438959,0,0,0,0,0,0,0,0
1.440554,0,0,0,0,0,0,0,0
1.442134,0,0,0,0,0,0,0,0
1.443682,0,0,0,0,0,0,0,0
1.445339,0,0,0,0,0,0,0,0
1.446915,0,0,0,0,0,0,0,0
